CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
92202257,2,1,N,M,23,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2003,TOYT,A,01,,H,,-,-,2023
92202257,3,1,N,M,59,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,FRHT,G,25,31,H,,-,-,2023
92202257,4,1,N,M,36,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2023,CHEV,A,07,,,,-,-,2023
92238814,1,1,Y,M,35,B,-,E,L,G,N,-,4,-,,25,22350,,A,-,0,1,B,2011,CHRY,A,01,,A,,-,-,2023
92238814,2,1,N,M,30,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,CHEV,A,07,,H,,-,-,2023
92159526,1,1,Y,F,36,D,-,W,M,G,Y,-,4,-,-,"- ",,,N,-,0,0,B,2005,TOYT,D,22,,O,,-,-,2023
92159526,2,1,N,F,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2009,TOYT,A,01,,W,,-,-,2023
92160610,1,1,Y,-,998,G,G,W,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92160610,2,1,N,M,41,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,TOYT,A,08,,A,,-,-,2023
92207717,1,1,Y,F,25,A,-,S,L,G,Y,-,3,-,,28,21658,A,A,-,0,0,B,2020,HYUN,A,01,,B,,-,-,2023
92207717,2,1,N,M,23,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2020,HOND,A,01,,H,,-,-,2023
92207717,3,1,N,F,57,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2004,TOYT,A,07,,H,,-,-,2023
92207717,4,1,N,M,23,A,-,S,M,G,Y,-,3,-,-,"- ",,,I,-,0,0,A,2022,VOLK,A,01,,H,,-,-,2023
92207960,1,1,Y,M,25,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,HYUN,A,01,,B,,-,-,2023
92207960,2,1,N,M,35,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,H,2024,HYUN,A,07,,W,,-,-,2023
92246772,1,1,Y,F,60,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,NISS,A,01,,B,,-,-,2023
92246772,2,1,N,M,40,A,-,W,M,G,Y,-,3,-,,25,22350,,A,-,0,0,B,2013,NISS,A,01,,H,,-,-,2023
92246772,3,1,N,M,25,C,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2014,DODG,A,01,,W,,-,-,2023
92246772,4,1,N,M,49,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2010,NISS,A,07,,H,,-,-,2023
92246772,5,1,N,M,34,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,HOND,A,01,,H,,-,-,2023
92208385,1,1,Y,M,20,A,-,E,P,Y,Y,-,3,-,-,"- ",,,N,-,0,1,J,2023,YAMA,C,02,,W,,-,-,2023
92208385,2,1,N,M,43,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,TOYT,A,01,,B,,-,-,2023
92208385,3,1,N,M,45,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,HOND,A,01,,H,,-,-,2023
92208385,4,1,N,M,31,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,TOYT,D,22,,W,,-,-,2023
92208705,1,1,Y,M,79,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,HOND,A,01,,B,,-,-,2023
92208705,2,1,N,M,71,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2012,NISS,A,07,,H,,-,-,2023
92208705,3,1,N,F,22,A,-,E,L,G,Y,-,3,-,,25,22350,,A,-,0,1,B,2020,HOND,A,01,,W,,-,-,2023
92251258,1,1,Y,-,998,G,G,S,B,B,N,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
92251258,2,1,N,F,33,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2013,TOYT,A,01,,A,,-,-,2023
92221454,1,1,N,M,39,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2021,DODG,A,01,,B,,-,-,2023
92221454,2,1,Y,M,22,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,FORD,J,48,,H,,-,-,2023
92223045,1,1,N,F,55,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2005,LEXS,A,07,,A,,-,-,2023
92223045,2,1,Y,M,20,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,DODG,A,01,,B,,-,-,2023
92223066,1,1,N,F,27,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,BMW,A,01,,H,,-,-,2023
92223066,2,1,Y,M,40,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2004,HOND,A,01,,B,,-,-,2023
92223262,1,1,Y,M,24,A,-,E,M,G,N,-,3,-,-,"- ",,,N,-,0,1,J,2009,MERZ,A,01,,B,,-,-,2023
92223262,2,1,N,M,37,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,CHEV,A,07,,W,,-,-,2023
92223262,3,1,N,F,23,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,HOND,A,01,,H,,-,-,2023
92224459,1,1,Y,M,28,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,0,J,2006,SUZI,C,02,,W,,-,-,2023
92224459,2,1,N,M,39,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2017,HD,C,02,,W,,-,-,2023
92258066,1,1,Y,M,23,A,-,E,L,H,Y,-,4,-,-,"- ",,,N,-,0,1,R,2018,INFI,A,01,,B,,-,-,2023
92258087,1,1,Y,F,27,A,-,S,L,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2006,TOYT,A,01,,A,,-,-,2023
92258087,2,1,N,M,48,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2021,TOYT,A,01,,H,,-,-,2023
92224792,1,1,Y,M,26,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1998,FORD,D,22,,H,,-,-,2023
92224792,2,1,N,F,72,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2021,LEXS,A,07,,W,,-,-,2023
92264221,1,1,Y,M,72,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,HOND,A,01,,W,,-,-,2023
92264221,2,1,N,F,47,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2002,NISS,A,01,,H,,-,-,2023
92225946,1,1,Y,F,18,A,-,E,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2000,LEXS,A,01,,W,,-,-,2023
92225946,2,1,N,M,36,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2016,TOYT,A,01,,H,,-,-,2023
92268286,1,1,Y,M,49,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2020,TOYT,A,07,,O,,-,-,2023
92228577,1,1,Y,M,69,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,NISS,A,01,,A,,-,-,2023
92228577,2,1,N,F,27,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,TOYT,A,01,,H,,-,-,2023
92229945,1,1,Y,M,20,-,I,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,INFI,A,01,,H,,-,-,2023
92229945,2,1,N,M,40,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,HYUN,A,01,,H,,-,-,2023
92229945,3,1,N,F,60,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2005,TOYT,A,07,,O,,-,-,2023
92273410,1,1,Y,F,52,A,-,N,L,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2008,TOYT,A,07,,H,,-,-,2023
92231906,1,1,Y,M,38,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,R,1998,FORD,A,07,,H,,-,-,2023
92231906,2,1,N,M,43,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,HOND,A,07,,A,,-,-,2023
92235669,1,1,Y,F,51,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,FORD,A,07,,W,,-,-,2023
92235669,2,1,N,F,57,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,MERZ,A,07,,A,,-,-,2023
92200079,1,1,Y,M,26,A,-,S,P,W,N,-,3,-,-,"- ",,,N,-,0,1,R,2008,TRUIMPH,C,02,,B,,-,-,2023
92204753,1,1,Y,F,54,B,-,E,P,W,N,-,3,-,,31,22107,,A,-,0,1,R,2006,HOND,C,02,,W,,-,-,2023
92207289,1,1,Y,-,998,G,G,N,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92207289,2,1,N,F,49,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2007,HOND,A,01,,H,,-,-,2023
92207289,3,1,N,M,33,A,-,N,M,G,N,-,3,-,-,"- ",,,N,-,0,0,C,2000,TOYT,A,07,,H,,-,-,2023
92246511,1,1,Y,M,22,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2011,HOND,A,01,,H,,-,-,2023
92248961,1,1,Y,M,34,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,"PONTIAC ",A,01,,O,,-,-,2023
92248961,2,1,N,M,36,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2023,TOYT,A,08,,A,,-,-,2023
92249104,1,1,Y,F,43,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,CHRY,A,01,,B,,-,-,2023
92249104,2,1,N,M,18,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2023,MAZD,A,07,,B,,-,-,2023
92281319,1,1,Y,M,53,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,GMC,A,07,,B,,-,-,2023
92281319,2,1,N,M,54,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2006,MAZD,A,08,,A,,-,-,2023
92251697,1,1,Y,F,45,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,TOYT,A,01,,W,,-,-,2023
92251697,2,1,N,F,18,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2017,TOYT,A,07,,A,,-,-,2023
92251697,3,1,N,F,46,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2018,TESL,A,01,,W,,-,-,2023
92287473,1,1,Y,M,22,A,-,E,M,D,Y,-,4,-,-,"- ",,,N,-,0,1,C,2001,LEXS,A,01,,H,,-,-,2024
92253889,1,1,Y,M,38,A,-,E,M,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2015,HOND,C,02,,H,,-,-,2023
92253889,2,1,N,F,38,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2011,TOYT,A,01,,H,,-,-,2023
92253889,3,1,N,M,28,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,MERZ,A,01,,A,,-,-,2023
92288613,1,1,Y,M,37,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,HYUN,A,07,,H,,-,-,2024
92288613,2,1,N,M,44,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2023,LEXS,A,01,,A,,-,-,2024
92288613,3,1,N,M,25,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2019,HOND,A,01,,H,,-,-,2024
92255939,1,1,Y,-,998,G,G,W,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92255939,2,1,N,M,22,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,TOYT,A,01,,A,,-,-,2023
92255939,3,1,N,M,71,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2004,HOND,A,01,,W,,-,-,2023
92256405,1,1,Y,M,24,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2000,FORD,D,22,,W,,-,-,2023
92256405,2,1,N,M,40,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2021,TESL,A,07,,O,,-,-,2023
92256405,3,1,N,M,32,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2014,SMART,A,01,,W,,-,-,2023
92293105,1,1,Y,F,23,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2001,HOND,A,01,,W,,-,-,2024
92257613,1,1,Y,-,998,G,G,E,-,-,N,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92257613,2,1,N,M,56,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2004,TOYT,A,01,,H,,-,-,2023
92261057,1,1,Y,M,26,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,RAM,D,22,,H,,-,-,2023
92261057,2,1,N,M,54,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2020,FORD,D,22,,W,,-,-,2023
92268096,1,1,Y,M,45,-,E,E,L,G,Y,-,3,-,,31,22107,,A,-,0,1,R,2016,CHEV,A,01,,W,,-,-,2023
92270438,1,1,Y,M,37,A,-,W,L,G,Y,-,3,-,-,"- ",,,M,-,0,0,J,2020,KIA,A,07,,H,,-,-,2023
92270438,2,1,N,F,41,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,CHEV,A,07,,H,,-,-,2023
92270438,3,1,N,F,55,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,VOLK,A,07,,W,,-,-,2023
92273511,1,1,Y,-,998,G,G,S,L,B,N,-,4,-,-,"- ",,,O,-,0,0,B,2015,LEXS,A,01,,,,-,-,2023
92273511,2,1,N,M,49,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,FORD,D,22,,O,,-,-,2023
92298278,1,1,Y,M,31,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1998,TOYT,A,07,,W,,-,-,2024
92298278,2,1,N,M,49,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2018,CHEV,D,22,,H,,-,-,2024
92298278,3,1,N,M,46,A,-,W,M,G,Y,-,3,-,,25,22350,,A,-,0,1,B,2003,BMW,A,01,,H,,-,-,2024
92236629,1,1,Y,-,998,G,G,W,B,B,N,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92236629,2,1,N,F,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2023,VOLK,A,07,,A,,-,-,2023
92236629,3,1,N,M,62,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2011,HOND,A,07,,W,,-,-,2023
92236879,1,1,Y,-,998,G,G,N,B,B,N,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
92236879,2,1,N,M,18,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,1999,CHEV,A,01,,H,,-,-,2023
92236879,3,1,N,F,48,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2020,TOYT,A,07,,O,,-,-,2023
92236925,1,1,Y,F,25,B,-,S,L,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2013,CHEV,A,01,,B,,-,-,2023
92236925,2,1,N,M,29,A,-,S,L,G,N,-,3,-,-,"- ",,,N,-,0,1,A,2016,TOYT,D,22,,H,,-,-,2023
92236925,3,3,N,-,998,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2023,TOYT,A,07,,,,-,-,2023
92238343,1,1,Y,M,59,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2001,MITS,A,01,,B,,-,-,2023
92239377,1,1,N,M,21,A,-,W,L,G,N,-,3,-,-,"- ",,,N,-,0,4,J,2007,SCIO,A,01,,A,,-,-,2023
92240108,1,1,Y,F,66,A,-,W,P,C,Y,-,4,-,-,"- ",,,N,-,1,0,B,1959,VOLK,A,01,,W,,-,-,2023
92240108,2,1,N,M,43,A,-,W,P,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2023,CHEV,A,01,,B,,-,-,2023
92245826,1,1,Y,M,30,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,MAZD,A,01,,H,,-,-,2023
92245826,2,1,N,M,39,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2012,HOND,A,01,,W,,-,-,2023
92278945,1,1,Y,F,32,A,-,W,L,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2021,TOYT,A,07,,B,,-,-,2023
92278945,2,5,N,M,27,A,-,W,-,-,O,-,3,-,-,"- ",,,K,-,0,0,A,2007,FORD,A,01,,B,,-,-,2023
92279547,1,1,Y,-,998,G,G,S,B,B,N,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2024
92279547,2,1,N,F,52,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,MNNI,A,01,,W,,-,-,2024
92284050,1,1,Y,-,998,G,G,W,L,B,N,-,4,-,-,"- ",,,N,-,0,1,B,2017,TOYT,A,01,,,,-,-,2024
92284050,2,1,N,F,38,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,JEEP,A,01,,B,,-,-,2024
92318711,1,1,Y,F,31,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,HOND,A,01,,H,,-,-,2024
92318711,2,1,N,F,56,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2016,TOYT,A,01,,W,,-,-,2024
92287593,1,1,Y,M,32,A,-,N,M,P,N,-,3,-,-,"- ",,,N,-,0,0,B,2003,FORD,D,22,,B,,-,-,2024
92287593,2,1,N,F,50,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2017,TOYT,A,01,,A,,-,-,2024
92287593,3,1,N,F,37,A,-,N,M,G,Y,-,3,-,,25,22350,,A,-,0,0,B,2019,NISS,A,01,,W,,-,-,2024
92293042,1,1,Y,F,34,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,FORD,A,07,,H,,-,-,2024
92293042,2,1,N,M,42,H,H,W,P,W,N,-,3,-,-,"- ",,,N,-,0,1,B,2019,YAMA,C,02,,H,,-,-,2024
92294903,1,1,Y,F,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,HOND,A,01,,H,,-,-,2024
92325000,1,1,Y,M,67,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,5,B,2007,NISS,D,22,,H,,-,-,2024
92271189,1,1,Y,-,998,G,G,E,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,O,,-,-,2023
92271189,2,1,N,F,32,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2010,HOND,A,01,,W,,-,-,2023
92274124,1,1,Y,M,65,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2020,MERZ,A,07,,B,,-,-,2023
92274124,2,1,N,F,29,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2006,TOYT,A,01,,H,,-,-,2023
92274124,3,1,N,M,33,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2022,HOND,A,01,,H,,-,-,2023
92328444,1,1,Y,M,22,A,I,W,L,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2012,TOYT,A,01,,B,,-,-,2023
92274347,1,1,Y,M,41,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1990,CHEV,D,22,,W,,-,-,2023
92274347,2,1,N,M,37,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2021,TESL,A,01,,A,,-,-,2023
92330626,1,1,Y,F,42,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,HOND,A,01,,B,,-,-,2024
92330626,2,1,N,F,54,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,TOYT,A,01,,H,,-,-,2024
92276404,1,1,Y,M,70,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,SUBA,A,01,,W,,-,-,2023
92276404,2,5,N,-,998,H,H,W,-,-,O,-,-,-,-,"- ",,,N,-,0,0,A,2020,TOYT,A,01,,,,-,-,2023
92334514,1,1,Y,F,55,A,-,W,B,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2014,ACUR,A,07,,A,,-,-,2024
92334514,2,1,N,F,33,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2020,MITS,A,07,,B,,-,-,2024
92335470,1,1,Y,M,36,B,-,N,L,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2012,HOND,A,07,,A,,-,-,2024
92335470,2,1,N,M,47,G,G,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2023,BMW,A,07,,W,,-,-,2024
92277672,1,1,Y,M,24,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,"FORD ",A,01,,H,,-,-,2023
92277672,2,1,N,-,998,G,G,N,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,H,,-,-,99,,,,-,-,2023
92277757,1,1,Y,M,57,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2001,FORD,D,22,,W,,-,-,2023
92277757,2,1,N,M,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2014,HOND,A,01,,O,,-,-,2023
92277757,3,1,N,-,998,G,G,E,B,B,N,-,4,-,,25,22350,,A,-,0,0,B,,-,-,99,,,,-,-,2023
92345116,1,1,Y,M,22,G,G,E,M,G,Y,-,4,-,-,"- ",,,N,-,0,0,B,2019,DODG,A,07,,H,,-,-,2024
92345116,2,1,N,M,21,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,NISS,A,01,,H,,-,-,2024
92318075,1,1,Y,M,44,G,G,W,L,G,N,-,4,-,,31,22107,,A,-,0,1,B,1996,TOYT,A,07,,H,,-,-,2024
92318075,2,1,N,F,20,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2019,HOND,A,07,,O,,-,-,2024
92318647,1,1,Y,F,59,A,-,W,L,G,Y,-,3,-,-,"- ",,,F,-,0,0,B,2005,CADI,A,01,,O,K,-,-,2024
92318647,2,1,N,F,48,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2019,TESL,A,01,,A,,-,-,2024
92291538,1,1,Y,F,35,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,NISS,A,01,,B,,-,-,2024
92291538,2,1,N,M,22,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,JEEP,A,07,,W,,-,-,2024
92294077,1,1,Y,M,33,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2022,NISS,A,01,,B,,-,-,2024
92294077,2,1,N,M,71,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,FRHT,G,25,31,O,,-,-,2024
92294083,1,1,Y,-,998,G,G,S,B,B,N,-,3,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2024
92294083,2,1,N,M,27,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2015,NISS,A,01,,B,,-,-,2024
92294083,3,1,N,M,22,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2022,NISS,A,01,,B,,-,-,2024
92296060,1,1,Y,M,17,G,G,N,L,B,N,-,4,-,-,"- ",,,N,-,0,2,C,2011,BMW,A,01,,H,,-,-,2024
92296060,2,1,N,M,31,A,-,N,L,G,Y,-,3,-,,25,22350,,A,-,0,0,B,2023,FORD,J,48,98,W,,-,-,2024
92296240,1,1,N,M,24,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2014,NISS,A,01,,H,,-,-,2024
92296240,2,1,N,F,52,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2013,TOYT,A,01,,H,,-,-,2024
92296240,3,1,N,F,72,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,HOND,A,07,,W,,-,-,2024
92300465,1,1,Y,F,33,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,BMW,A,01,,A,,-,-,2024
92300465,2,1,N,M,61,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2007,LNDR,A,07,,H,,-,-,2024
92329485,1,1,N,F,66,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2016,DODG,A,08,,B,,-,-,2024
92329485,2,5,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,A,2016,CHEV,A,01,,,,-,-,2024
92329485,3,3,N,M,57,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2023,JEEP,D,22,,W,,-,-,2024
92358470,1,1,Y,-,998,A,-,E,B,B,N,-,3,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2024
92358470,2,1,N,F,64,A,-,W,M,G,Y,-,3,-,-,"- ",,,I,-,0,1,A,2010,NISS,A,01,,A,,-,-,2024
92358470,3,1,N,M,30,A,-,W,M,G,Y,-,3,-,-,"- ",,,I,-,0,0,A,2016,HYUN,A,01,,A,,-,-,2024
92358470,4,1,N,F,52,A,-,W,M,G,Y,-,3,-,-,"- ",,,I,-,0,0,A,2013,HOND,A,07,,A,,-,-,2024
92303307,1,1,Y,-,998,G,G,N,L,B,Y,-,4,-,-,"- ",,,N,-,0,0,B,2022,LEXS,A,01,,,,-,-,2023
92303307,2,1,N,M,40,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,TOYT,A,01,,B,,-,-,2023
92308408,1,1,Y,M,50,A,-,N,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2002,HOND,A,01,,B,,-,-,2024
92308408,2,1,N,F,40,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2016,DODG,A,07,,H,,-,-,2024
92308767,1,1,Y,-,998,G,G,N,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2024
